country_region_id,country_code,region_name
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
GBR_0,GBR,
PRY_0,PRY,
USA_60,USA,"New Haven County, Connecticut"
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_3,BEL,Flanders
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_2,BEL,Brussels
BEL_1,BEL,Wallonia
BEL_1,BEL,Wallonia
BEL_1,BEL,Wallonia
BEL_3,BEL,Flanders
BEL_2,BEL,Brussels
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_4,FRA,Occitanie
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_12,FRA,Nouvelle-Aquitaine
FRA_12,FRA,Nouvelle-Aquitaine
FRA_12,FRA,Nouvelle-Aquitaine
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_18,FRA,Brittany
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
BEL_1,BEL,Wallonia
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
USA_61,USA,Arkansas
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_41,USA,Indiana
USA_41,USA,Indiana
USA_62,USA,Iowa
USA_46,USA,"Jefferson County, Kentucky"
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
USA_29,USA,Massachusetts
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_8,USA,"New York City, New York"
USA_38,USA,Oregon
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_6,USA,Virginia
USA_6,USA,Virginia
USA_4,USA,"King County, Washington"
SVN_0,SVN,
SVN_0,SVN,
SVN_0,SVN,
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
PAN_0,PAN,
AUS_1,AUS,Victoria
AUS_0,AUS,New South Wales
AUS_0,AUS,New South Wales
AUS_0,AUS,New South Wales
AUS_0,AUS,New South Wales
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
DOM_0,DOM,Santo Domingo
SGP_0,SGP,
GRC_0,GRC,
GRC_0,GRC,
GRC_0,GRC,
GRC_0,GRC,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
PRT_0,PRT,
ECU_2,ECU,Guayas
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_10,USA,Georgia
USA_63,USA,"Ada County, Idaho"
USA_54,USA,Michigan
USA_48,USA,Minnesota
USA_48,USA,Minnesota
USA_35,USA,Nevada
USA_35,USA,Nevada
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_45,USA,North Carolina
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_6,USA,Virginia
USA_6,USA,Virginia
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_70,DEU,"North Rhine-Westphalia, Düsseldorf"
DEU_34,DEU,"North Rhine-Westphalia, Bonn"
DEU_93,DEU,"Brandenburg, Oberhavel"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_68,DEU,"North Rhine-Westphalia, Cologne"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_85,DEU,"Baden-Wurttemburg, Böblingen"
DEU_131,DEU,"Baden-Wurttemburg, Karlsruhe, Landkreis"
DEU_132,DEU,"Baden-Wurttemburg, Rhein-Neckar-Kreis"
DEU_133,DEU,"Baden-Wurttemburg, Freiburg, Stadt"
DEU_134,DEU,"Baden-Wurttemburg, Karlsruhe, Stadt"
DEU_89,DEU,"Baden-Wurttemburg, Mannheim"
DEU_135,DEU,"Baden-Wurttemburg, Pforzheim"
DEU_84,DEU,"Baden-Wurttemburg, Stuttgart"
DEU_84,DEU,"Baden-Wurttemburg, Stuttgart"
DEU_84,DEU,"Baden-Wurttemburg, Stuttgart"
DEU_84,DEU,"Baden-Wurttemburg, Stuttgart"
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_11,DEU,Bayern
DEU_136,DEU,"North Rhine-Westphalia, Gütersloh"
DEU_137,DEU,"North Rhine-Westphalia, Viersen"
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
GRC_0,GRC,
GRC_0,GRC,
GRC_0,GRC,
GRC_0,GRC,
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_5,BRA,Sao Paulo
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_8,BRA,Rio de Janeiro
BRA_17,BRA,Minas Gerais
BRA_17,BRA,Minas Gerais
BRA_17,BRA,Minas Gerais
BRA_17,BRA,Minas Gerais
BRA_17,BRA,Minas Gerais
JAM_0,JAM,
CHL_2,CHL,Metropolitana
CHL_2,CHL,Metropolitana
CHL_2,CHL,Metropolitana
CHL_2,CHL,Metropolitana
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
SVK_1,SVK,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
SVN_0,SVN,
SVN_0,SVN,
USA_64,USA,Arizona
USA_64,USA,Arizona
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_31,USA,California
USA_19,USA,Colorado
USA_19,USA,Colorado
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_29,USA,Massachusetts
USA_42,USA,New Jersey
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_38,USA,Oregon
USA_38,USA,Oregon
USA_65,USA,Utah
USA_6,USA,Virginia
USA_6,USA,Virginia
USA_4,USA,"King County, Washington"
USA_4,USA,"King County, Washington"
USA_4,USA,"King County, Washington"
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SGP_0,SGP,
ROU_0,ROU,Bucharest
ROU_0,ROU,Bucharest
ROU_2,ROU,Timis County
ITA_23,ITA,Emilia-Romagna
ITA_23,ITA,Emilia-Romagna
ITA_23,ITA,Emilia-Romagna
ITA_23,ITA,Emilia-Romagna
ITA_23,ITA,Emilia-Romagna
ITA_19,ITA,Lazio
ITA_19,ITA,Lazio
ITA_19,ITA,Lazio
ITA_19,ITA,Lazio
ITA_19,ITA,Lazio
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_6,ITA,Lombardy
ITA_31,ITA,Marche
ITA_22,ITA,Piemonte
ITA_18,ITA,Veneto
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
DEU_1,DEU,Berlin
